PID,Arrival Time,Burst Time,Priority
5705,40395,6,1
5706,40399,22,4
5707,40402,5,2
5708,40408,6,3
5709,40410,3,1
5710,40412,13,1
5711,40422,10,1
5712,40425,9,3
5713,40434,21,2
5714,40446,11,3
5715,40454,19,2
5716,40464,10,4
5717,40474,4,2
5718,40475,14,1
5719,40486,20,4
5720,40492,3,4
5721,40493,13,3
5722,40497,16,2
5723,40510,11,3
5724,40523,11,2
5725,40535,22,4
5726,40544,9,3
5727,40557,15,1
5728,40569,21,4
5729,40573,4,1
5730,40580,19,3
5731,40590,10,1
5732,40591,6,1
5733,40604,5,3
5734,40608,13,3
5735,40615,8,2
5736,40628,5,3
5737,40629,10,2
5738,40639,20,2
5739,40651,10,3
5740,40653,19,4
5741,40660,21,3
5742,40665,18,4
5743,40672,17,2
5744,40677,18,3
5745,40688,8,1
5746,40693,23,4
5747,40705,3,3
5748,40711,7,2
5749,40723,15,4
5750,40727,8,3
5751,40731,9,1
5752,40732,9,1
5753,40739,19,1
5754,40744,7,2
5755,40746,19,1
5756,40747,1,2
5757,40752,6,1
5758,40763,8,2
5759,40775,1,2
5760,40788,15,1
5761,40790,21,4
5762,40802,2,2
5763,40804,8,1
5764,40805,11,4
5765,40812,4,4
5766,40821,11,1
5767,40834,1,1
5768,40845,20,2
5769,40853,9,2
5770,40860,6,4
5771,40861,4,2
5772,40863,10,3
5773,40875,23,4
5774,40887,19,4
5775,40898,7,3
5776,40909,17,1
5777,40916,9,1
5778,40922,2,3
5779,40928,17,2
5780,40932,22,2
5781,40933,20,2
5782,40939,22,4
5783,40944,23,4
5784,40953,6,2
5785,40957,16,2
5786,40958,10,3
5787,40961,13,1
5788,40964,19,4
5789,40971,12,1
5790,40978,19,1
5791,40984,5,4
5792,40989,3,3
5793,40997,17,2
5794,41002,6,1
5795,41003,19,3
5796,41007,7,3
5797,41010,16,3
5798,41014,22,4
5799,41018,12,1
5800,41022,14,4
5801,41034,8,4
5802,41043,15,2
5803,41045,22,3
5804,41058,23,2
5805,41066,23,2
5806,41067,17,1
5807,41071,4,4
5808,41072,9,4
5809,41081,5,3
5810,41087,20,4
5811,41096,21,3
5812,41107,7,4
5813,41108,23,3
5814,41114,7,2
5815,41117,12,3
5816,41127,21,1
5817,41134,2,4
5818,41140,18,2
5819,41146,14,2
5820,41151,3,3
5821,41158,12,1
5822,41162,10,4
5823,41174,11,4
5824,41180,16,2
5825,41192,3,2
5826,41194,21,2
5827,41202,4,4
5828,41203,22,3
5829,41216,23,4
5830,41229,12,2
5831,41236,14,4
5832,41249,5,1
5833,41253,4,3
5834,41266,5,1
5835,41269,12,4
5836,41279,21,2
5837,41286,20,4
5838,41297,3,3
5839,41306,2,4
5840,41315,18,1
5841,41316,1,4
5842,41327,1,3
5843,41330,12,3
5844,41333,18,3
5845,41344,12,3
5846,41356,13,3
5847,41366,8,1
5848,41377,21,4
5849,41382,20,2
5850,41389,12,4
5851,41390,13,3
5852,41401,14,2
5853,41414,7,2
5854,41417,7,2
5855,41420,10,4
5856,41425,11,1
5857,41426,3,4
5858,41434,23,4
5859,41439,11,3
5860,41441,18,2
5861,41449,5,1
5862,41452,6,3
5863,41463,13,1
5864,41475,3,3
5865,41482,6,2
5866,41487,9,3
5867,41491,7,3
5868,41493,18,2
5869,41502,6,3
5870,41510,1,2
5871,41515,19,1
5872,41527,4,4
5873,41531,20,3
5874,41544,21,4
5875,41556,7,1
5876,41569,4,2
5877,41577,12,1
5878,41584,9,2
5879,41587,13,2
5880,41600,18,1
5881,41611,16,1
5882,41614,22,3
5883,41622,10,4
5884,41629,20,3
5885,41631,9,1
5886,41638,1,3
5887,41644,17,2
5888,41656,6,2
5889,41663,3,3
5890,41667,13,1
5891,41669,2,4
5892,41680,7,1
5893,41684,9,3
5894,41687,16,2
5895,41690,14,2
5896,41696,1,3
5897,41697,7,4
5898,41699,8,1
5899,41700,6,1
5900,41704,21,1
5901,41717,9,4
5902,41723,18,2
5903,41725,10,1
5904,41737,8,1
5905,41748,9,3
5906,41753,13,2
5907,41760,6,3
5908,41771,15,2
5909,41775,12,4
5910,41776,13,2
5911,41786,4,1
5912,41797,16,3
5913,41804,8,2
5914,41807,22,1
5915,41820,14,4
5916,41824,18,1
5917,41826,9,2
5918,41839,18,4
5919,41841,2,2
5920,41849,7,2
5921,41856,23,4
5922,41857,13,2
5923,41860,12,1
5924,41862,17,2
5925,41865,15,4
5926,41869,4,4
5927,41871,2,4
5928,41880,4,1
5929,41890,3,1
5930,41897,1,1
5931,41908,1,4
5932,41919,19,4
5933,41922,23,3
5934,41932,13,4
5935,41935,19,4
5936,41944,8,1
5937,41946,12,2
5938,41949,6,4
5939,41959,5,3
5940,41960,6,2
5941,41967,10,2
5942,41978,10,4
5943,41984,23,1
5944,41986,6,4
5945,41995,20,3
5946,42005,22,3
5947,42007,23,2
5948,42013,12,1
5949,42017,11,3
5950,42024,6,4
5951,42035,7,4
5952,42037,8,2
5953,42039,15,3
5954,42049,13,4
5955,42061,8,4
5956,42073,18,1
5957,42084,1,4
5958,42094,22,4
5959,42106,15,1
5960,42111,16,2
5961,42112,9,3
5962,42115,20,1
5963,42119,14,4
5964,42131,6,4
5965,42134,17,3
5966,42135,7,3
5967,42142,22,3
5968,42148,11,3
5969,42152,4,3
5970,42165,20,1
5971,42170,19,2
5972,42183,4,2
5973,42188,14,2
5974,42193,1,1
5975,42204,23,2
5976,42214,10,3
5977,42222,22,4
5978,42235,19,2
5979,42246,7,1
5980,42258,13,4
5981,42268,14,1
5982,42277,8,4
5983,42290,16,3
5984,42291,22,3
5985,42298,15,3
5986,42302,23,3
5987,42315,5,1
5988,42327,23,3
5989,42335,19,4
5990,42342,7,3
5991,42343,17,4
5992,42351,11,3
5993,42364,16,4
5994,42370,21,1
5995,42381,17,3
5996,42391,1,2
5997,42395,14,4
5998,42397,10,4
5999,42399,5,4
6000,42400,11,4
6001,42407,2,1
6002,42414,12,4
6003,42417,3,1
6004,42427,15,1
6005,42428,9,3
6006,42441,9,3
6007,42452,13,4
6008,42455,14,1
6009,42464,1,4
6010,42477,19,2
6011,42478,15,4
6012,42480,21,2
6013,42491,7,1
6014,42498,7,4
6015,42502,11,1
6016,42511,13,4
6017,42514,4,3
6018,42522,22,3
6019,42533,17,2
6020,42546,9,4
6021,42555,16,1
6022,42560,22,4
6023,42571,9,2
6024,42582,23,2
6025,42583,9,1
6026,42588,14,4
6027,42593,6,4
6028,42601,7,3
6029,42602,11,2
6030,42605,23,3
6031,42607,20,4
6032,42610,9,2
6033,42613,14,2
6034,42625,15,4
6035,42632,3,4
6036,42636,9,3
6037,42640,19,2
6038,42643,3,2
6039,42650,2,2
6040,42654,8,3
6041,42658,20,1
6042,42671,6,2
6043,42675,1,1
6044,42679,9,1
6045,42690,4,1
6046,42701,11,4
6047,42710,6,2
6048,42718,17,2
6049,42728,5,2
6050,42732,8,3
6051,42733,16,3
6052,42738,20,2
6053,42746,1,2
6054,42751,15,1
6055,42755,8,3
6056,42762,20,4
6057,42770,16,2
6058,42780,23,3
6059,42788,1,4
6060,42794,7,4
6061,42796,18,4
6062,42804,16,2
6063,42817,3,3
6064,42822,1,1
6065,42827,20,2
6066,42833,20,4
6067,42835,6,1
6068,42843,17,4
6069,42847,18,3
6070,42852,9,3
6071,42857,13,2
6072,42865,10,1
6073,42873,6,4
6074,42875,22,3
6075,42882,8,3
6076,42889,11,1
6077,42902,19,4
6078,42912,5,3
6079,42921,11,2
6080,42933,4,1
6081,42935,6,3
6082,42947,1,4
6083,42955,16,3
6084,42964,12,3
6085,42975,1,2
6086,42982,5,4
6087,42990,6,3
6088,43002,7,1
6089,43003,20,4
6090,43012,20,3
6091,43023,22,4
6092,43028,7,2
6093,43040,13,4
6094,43050,4,2
6095,43052,3,4
6096,43054,10,4
6097,43056,20,3
6098,43066,8,1
6099,43073,8,1
6100,43077,3,2
6101,43082,14,4
6102,43095,6,1
6103,43096,4,3
6104,43100,6,3
6105,43106,21,2
6106,43119,13,1
6107,43124,14,3
6108,43125,3,2
6109,43127,6,3
6110,43129,14,4
6111,43138,5,3
6112,43142,18,1
6113,43143,4,2
6114,43152,7,3
6115,43164,17,3
6116,43168,2,3
6117,43174,5,3
6118,43184,7,1
6119,43189,1,3
6120,43202,19,4
6121,43211,11,3
6122,43216,7,3
6123,43223,22,4
6124,43231,2,3
6125,43244,16,3
6126,43250,9,3
6127,43262,1,4
6128,43263,18,2
6129,43269,12,3
6130,43281,7,1
6131,43287,11,2
6132,43294,20,3
6133,43303,23,1
6134,43310,13,1
6135,43313,8,1
6136,43319,5,3
6137,43329,18,3
6138,43335,9,3
6139,43339,6,2
6140,43345,1,4
6141,43355,13,1
6142,43366,8,1
6143,43371,14,3
6144,43380,11,3
6145,43387,20,4
6146,43399,12,1
6147,43400,10,4
6148,43402,18,3
6149,43408,22,1
6150,43420,11,1
6151,43431,9,3
6152,43437,20,1
6153,43438,2,4
6154,43440,11,3
6155,43447,14,4
6156,43455,20,3
6157,43465,21,1
6158,43472,4,4
6159,43473,18,1
6160,43476,13,4
6161,43479,3,2
6162,43486,7,3
6163,43490,11,1
6164,43492,8,4
6165,43494,19,2
6166,43506,19,3
6167,43508,1,1
6168,43517,11,2
6169,43524,23,2
6170,43526,5,3
6171,43537,13,4
6172,43549,13,3
6173,43552,9,4
6174,43560,13,2
6175,43572,1,3
6176,43582,10,1
6177,43589,7,1
6178,43595,13,3
6179,43608,4,2
6180,43611,13,3
6181,43620,5,3
6182,43623,22,3
6183,43626,6,3
6184,43632,10,3
6185,43635,13,3
6186,43644,3,2
6187,43654,20,3
6188,43659,3,3
6189,43665,22,3
6190,43678,13,2
6191,43688,20,2
6192,43697,14,3
6193,43706,18,2
6194,43715,9,2
6195,43727,13,3
6196,43738,19,1
6197,43751,3,4
6198,43758,16,3
6199,43763,14,2
6200,43774,3,4
6201,43787,10,2
6202,43799,17,1
6203,43804,18,2
6204,43806,8,4
6205,43819,18,4
6206,43824,18,2
6207,43826,1,2
6208,43836,3,4
6209,43846,1,1
6210,43849,19,3
6211,43856,3,4
6212,43859,19,3
6213,43864,7,2
6214,43875,3,4
6215,43884,1,4
6216,43886,4,1
6217,43899,23,4
6218,43903,11,1
6219,43912,18,4
6220,43914,12,4
6221,43921,17,2
6222,43928,12,3
6223,43934,21,3
6224,43946,1,2
6225,43949,13,3
6226,43961,5,3
6227,43970,14,2
6228,43971,14,1
6229,43980,23,3
6230,43981,23,1
6231,43990,17,2
6232,43996,3,4
6233,44001,16,1
6234,44011,8,2
6235,44014,4,4
6236,44021,21,1
6237,44025,8,3
6238,44036,11,4
6239,44046,11,2
6240,44052,21,3
6241,44054,18,1
6242,44067,12,4
6243,44070,3,4
6244,44075,22,2
6245,44080,4,1
6246,44082,9,2
6247,44087,1,1
6248,44098,22,3
6249,44111,9,1
6250,44119,20,3
6251,44123,12,2
6252,44128,22,3
6253,44132,1,2
6254,44133,16,4
6255,44134,21,3
6256,44138,17,3
6257,44150,9,3
6258,44157,23,3
6259,44169,10,3
6260,44172,7,1
6261,44184,6,3
6262,44187,23,3
6263,44194,4,4
6264,44206,10,1
6265,44209,13,1
6266,44213,3,2
6267,44215,5,1
6268,44218,17,3
6269,44231,5,1
6270,44240,14,3
6271,44243,1,3
6272,44249,8,4
6273,44252,3,4
6274,44254,19,4
6275,44267,3,4
6276,44270,7,4
6277,44283,4,1
6278,44295,15,2
6279,44307,21,4
6280,44312,18,2
6281,44316,3,1
6282,44324,1,1
6283,44333,11,2
6284,44344,11,2
6285,44352,5,1
6286,44354,18,2
6287,44355,18,4
6288,44364,13,2
6289,44374,15,2
6290,44385,2,3
6291,44393,10,1
6292,44401,13,1
6293,44413,7,2
6294,44420,5,2
6295,44430,21,3
6296,44443,9,4
6297,44445,20,1
6298,44449,10,2
6299,44455,14,2
6300,44458,17,1
6301,44471,8,1
6302,44481,2,4
6303,44489,22,4
6304,44502,7,4
6305,44509,7,4
6306,44521,20,3
6307,44526,17,4
6308,44531,11,4
6309,44539,9,4
6310,44547,11,1
6311,44560,12,2
6312,44573,4,2
6313,44586,7,1
6314,44593,15,2
6315,44604,18,1
6316,44613,4,3
6317,44620,13,1
6318,44631,10,1
6319,44642,14,4
6320,44650,6,3
6321,44662,3,1
6322,44669,21,3
6323,44678,18,1
6324,44688,14,3
6325,44696,9,4
6326,44704,16,3
6327,44716,19,4
6328,44718,23,2
6329,44730,12,4
6330,44741,5,2
6331,44754,9,4
6332,44764,12,4
6333,44772,15,2
6334,44775,23,3
6335,44788,2,1
6336,44798,19,4
6337,44801,4,1
6338,44803,23,4
6339,44816,7,2
6340,44826,10,1
6341,44832,16,2
6342,44838,6,2
6343,44847,5,1
6344,44851,11,4
6345,44859,20,1
6346,44862,11,3
6347,44867,21,1
6348,44869,15,2
6349,44871,7,1
6350,44874,13,4
6351,44879,1,1
6352,44880,18,1
6353,44888,23,1
6354,44898,8,2
6355,44907,14,2
6356,44910,2,3
6357,44922,5,1
6358,44932,7,1
6359,44942,17,3
6360,44952,23,3
6361,44955,21,3
6362,44964,18,1
6363,44972,16,2
6364,44984,18,1
6365,44993,19,2
6366,45003,2,2
6367,45010,21,1
6368,45014,19,4
6369,45020,3,2
6370,45033,15,3
6371,45034,8,4
6372,45044,18,3
6373,45053,10,2
6374,45060,8,3
6375,45073,10,1
6376,45079,9,4
6377,45084,15,2
6378,45086,3,2
6379,45097,11,4
6380,45109,14,1
6381,45118,23,4
6382,45125,23,3
6383,45132,21,1
6384,45136,7,1
6385,45137,18,1
6386,45148,6,2
6387,45151,2,2
6388,45158,7,1
6389,45165,20,2
6390,45172,4,2
6391,45174,8,3
6392,45183,19,3
6393,45190,9,2
6394,45193,2,4
6395,45198,11,3
6396,45202,1,1
6397,45204,4,2
6398,45207,1,3
6399,45214,19,3
6400,45217,3,4
6401,45222,10,1
6402,45235,5,4
6403,45247,1,2
6404,45256,21,3
6405,45268,18,2
6406,45276,1,2
6407,45289,7,4
6408,45293,10,1
6409,45300,4,4
6410,45301,19,4
6411,45308,9,1
6412,45318,2,1
6413,45328,5,3
6414,45339,10,4
6415,45347,3,4
6416,45353,13,1
6417,45363,23,4
6418,45368,8,2
6419,45375,14,1
6420,45377,3,4
6421,45385,5,3
6422,45386,2,1
6423,45391,4,2
6424,45403,5,2
6425,45404,19,1
6426,45410,23,3
6427,45412,15,4
6428,45423,7,3
6429,45424,6,3
6430,45436,20,3
6431,45446,8,2
6432,45449,16,1
6433,45457,16,3
6434,45464,16,4
6435,45477,6,4
6436,45480,1,2
6437,45490,6,2
6438,45492,20,3
6439,45500,5,2
6440,45510,23,4
6441,45513,23,1
6442,45524,12,2
6443,45534,4,1
6444,45543,18,2
6445,45544,1,3
6446,45554,20,3
6447,45562,9,2
6448,45566,7,2
6449,45574,23,1
6450,45579,17,2
6451,45592,7,4
6452,45594,14,4
6453,45600,11,4
6454,45611,15,1
6455,45624,4,1
6456,45636,3,3
6457,45639,2,4
6458,45644,10,1
6459,45652,19,4
6460,45658,16,3
6461,45668,20,1
6462,45672,3,3
6463,45674,3,3
6464,45680,22,1
6465,45689,17,3
6466,45695,6,2
6467,45697,16,1
6468,45701,10,4
6469,45704,20,2
6470,45705,11,2
6471,45707,15,4
6472,45715,2,3
6473,45727,22,4
6474,45728,4,3
6475,45730,3,3
6476,45733,14,1
6477,45736,12,4
6478,45737,1,3
6479,45747,19,3
6480,45754,14,1
6481,45757,23,3
6482,45758,13,4
6483,45767,15,3
6484,45775,14,2
6485,45785,21,4
6486,45789,18,1
6487,45792,20,4
6488,45799,10,1
6489,45803,18,4
6490,45806,9,1
6491,45809,9,2
6492,45810,22,3
6493,45820,9,3
6494,45831,23,3
6495,45843,17,1
6496,45848,1,4
6497,45855,9,1
6498,45859,5,4
6499,45864,23,2
6500,45876,10,1
6501,45879,16,4
6502,45885,17,1
6503,45888,13,4
6504,45891,15,3
6505,45893,16,2
6506,45904,5,2
6507,45908,14,3
6508,45911,1,4
6509,45917,23,2
6510,45926,21,3
6511,45927,3,3
6512,45928,12,4
6513,45941,1,3
6514,45944,1,2
6515,45947,12,2
6516,45955,11,1
6517,45965,18,3
6518,45969,13,3
6519,45977,13,1
6520,45984,23,4
6521,45989,10,3
6522,45994,9,3
6523,45996,18,4
6524,46009,17,2
6525,46021,15,4
6526,46030,19,1
6527,46035,4,3
6528,46039,5,3
6529,46044,7,1
6530,46055,16,1
6531,46057,8,2
6532,46065,10,2
6533,46076,15,2
6534,46083,22,4
6535,46095,10,4
6536,46100,2,3
6537,46111,11,1
6538,46117,20,1
6539,46122,21,2
6540,46132,16,3
6541,46135,19,4
6542,46145,21,1
6543,46149,1,2
6544,46161,15,2
6545,46172,9,4
6546,46176,21,3
6547,46183,23,2
6548,46191,5,3
6549,46200,2,4
6550,46208,2,4
6551,46219,21,4
6552,46228,12,4
6553,46239,10,3
6554,46249,9,3
6555,46255,3,4
6556,46268,20,1
6557,46270,15,4
6558,46275,14,3
6559,46276,4,4
6560,46279,14,2
6561,46281,22,2
6562,46282,5,4
6563,46294,5,3
6564,46306,9,2
6565,46314,15,2
6566,46321,7,3
6567,46331,11,2
6568,46339,6,4
6569,46343,14,4
6570,46354,14,2
6571,46367,15,4
6572,46378,12,2
6573,46381,4,3
6574,46390,7,4
6575,46398,21,4
6576,46403,20,2
6577,46410,5,2
6578,46413,23,4
6579,46425,5,3
6580,46435,6,4
6581,46438,10,3
6582,46440,14,4
6583,46452,9,3
6584,46454,14,1
6585,46457,19,4
6586,46468,21,1
6587,46470,7,4
6588,46471,7,4
6589,46479,23,2
6590,46488,18,2
6591,46492,7,3
6592,46502,1,2
6593,46511,23,4
6594,46512,20,2
6595,46518,10,4
6596,46528,6,4
6597,46531,12,1
6598,46535,7,2
6599,46536,1,1
6600,46544,11,3
6601,46548,10,2
6602,46549,7,3
6603,46556,20,2
6604,46558,19,1
6605,46562,17,2
6606,46568,19,4
6607,46576,18,4
6608,46585,17,3
6609,46591,5,2
6610,46600,15,2
6611,46612,19,2
6612,46620,8,4
6613,46632,3,4
6614,46644,3,2
6615,46652,6,2
6616,46663,16,1
6617,46676,19,3
6618,46687,7,3
6619,46700,13,1
6620,46711,1,3
6621,46715,8,4
6622,46721,13,4
6623,46723,19,4
6624,46728,9,1
6625,46733,13,2
6626,46741,10,2
6627,46742,2,3
6628,46753,4,3
6629,46764,21,2
6630,46766,19,4
6631,46768,19,4
6632,46777,9,1
6633,46786,2,1
6634,46788,7,1
6635,46801,13,4
6636,46802,19,3
6637,46808,10,3
6638,46812,20,4
6639,46814,10,4
6640,46827,10,2
6641,46830,5,4
6642,46834,17,2
6643,46843,11,2
6644,46847,10,1
6645,46849,5,2
6646,46853,11,3
6647,46863,13,3
6648,46874,2,1
6649,46886,11,4
6650,46898,13,2
6651,46905,6,2
6652,46910,14,4
6653,46915,9,1
6654,46925,21,3
6655,46926,22,2
6656,46929,16,2
6657,46936,6,3
6658,46949,20,1
6659,46954,12,3
6660,46961,3,3
6661,46969,20,3
6662,46974,20,2
6663,46978,19,3
6664,46988,1,1
6665,46989,8,4
6666,46997,21,2
6667,47002,20,3
6668,47013,11,3
6669,47016,10,1
6670,47027,11,3
6671,47032,16,4
6672,47042,19,1
6673,47048,8,2
6674,47055,7,1
6675,47062,21,2
6676,47070,21,3
6677,47076,9,1
6678,47079,19,2
6679,47090,7,3
6680,47102,6,4
6681,47106,17,2
6682,47114,15,2
6683,47116,18,3
6684,47119,19,2
6685,47122,20,2
6686,47128,5,3
6687,47131,12,3
6688,47137,3,3
6689,47146,4,2
6690,47150,8,1
6691,47160,1,4
6692,47162,7,1
6693,47165,19,3
6694,47173,11,3
6695,47181,16,3
6696,47189,8,4
6697,47201,14,2
6698,47214,2,3
6699,47215,7,1
6700,47220,14,4
6701,47226,2,1
6702,47231,6,3
6703,47232,5,4
6704,47245,8,3
6705,47250,10,3
6706,47260,23,3
6707,47264,5,3
6708,47276,6,4
6709,47284,20,2
6710,47286,5,1
6711,47291,19,3
6712,47296,22,1
6713,47304,11,2
6714,47308,20,1
6715,47318,14,2
6716,47323,18,3
6717,47330,18,3
6718,47343,17,1
6719,47354,10,3
6720,47361,18,4
6721,47363,8,1
6722,47370,8,1
6723,47375,11,3
6724,47376,1,3
6725,47380,1,3
6726,47391,21,4
6727,47399,21,3
6728,47411,3,1
6729,47418,21,4
6730,47422,23,2
6731,47424,9,4
6732,47434,13,1
6733,47444,13,3
6734,47457,17,4
6735,47469,20,1
6736,47473,20,1
6737,47474,6,3
6738,47479,3,4
6739,47482,14,4
6740,47487,5,3
6741,47497,9,2
6742,47510,17,3
6743,47513,7,4
6744,47523,13,4
6745,47532,4,2
6746,47543,12,4
6747,47552,23,3
6748,47554,21,4
6749,47560,2,1
6750,47565,10,2
6751,47574,23,3
6752,47587,8,1
6753,47599,7,1
6754,47610,19,1
6755,47611,11,4
6756,47622,18,3
6757,47632,10,3
6758,47639,10,2
6759,47650,11,3
6760,47659,5,2
6761,47672,14,2
6762,47677,21,1
6763,47679,17,2
6764,47689,6,4
6765,47690,14,1
6766,47695,6,4
6767,47707,19,2
6768,47719,15,3
6769,47720,7,2
6770,47725,8,3
6771,47727,18,2
6772,47728,4,4
6773,47729,20,3
6774,47731,5,3
6775,47743,22,2
6776,47746,14,4
6777,47757,12,2
6778,47758,6,3
6779,47768,17,4
6780,47778,10,2
6781,47786,13,1
6782,47791,19,2
6783,47794,14,3
6784,47799,5,3
6785,47804,8,4
6786,47808,8,1
6787,47817,8,1
6788,47830,12,1
6789,47833,5,1
6790,47842,20,1
6791,47843,2,4
6792,47851,19,2
6793,47859,11,4
6794,47868,15,4
6795,47874,2,1
6796,47882,9,2
6797,47894,19,2
6798,47907,23,2
6799,47913,15,2
6800,47923,18,3
6801,47933,23,1
6802,47935,22,2
6803,47942,21,4
6804,47946,11,1
6805,47951,2,4
6806,47961,15,1
6807,47969,9,1
6808,47972,7,3
6809,47974,12,2
6810,47978,23,4
6811,47980,20,1
6812,47988,23,4
6813,48000,20,4
6814,48001,14,3
6815,48002,18,2
6816,48004,8,2
6817,48016,23,3
6818,48025,21,1
6819,48030,9,2
6820,48040,19,2
6821,48049,23,1
6822,48057,17,1
6823,48058,13,4
6824,48059,22,3
6825,48060,18,3
6826,48064,4,4
6827,48066,2,2
6828,48073,7,4
6829,48080,8,3
6830,48083,14,2
6831,48096,20,4
6832,48104,15,2
6833,48107,23,1
6834,48115,1,2
6835,48119,8,1
6836,48127,20,1
6837,48129,3,1
6838,48135,13,1
6839,48145,2,2
6840,48158,9,4
6841,48168,20,3
6842,48175,23,4
6843,48177,7,3
6844,48180,17,4
6845,48183,8,4
6846,48194,13,2
6847,48196,21,1
6848,48206,21,2
6849,48210,18,1
6850,48214,21,2
6851,48227,20,3
6852,48229,13,1
6853,48232,6,2
6854,48243,8,2
6855,48253,21,1
6856,48255,13,4
6857,48260,17,2
6858,48265,10,2
6859,48278,19,2
6860,48286,4,2
6861,48287,23,4
6862,48294,8,2
6863,48296,3,2
6864,48308,23,3
6865,48310,20,3
6866,48311,18,1
6867,48320,13,1
6868,48327,17,2
6869,48329,20,4
6870,48341,20,1
6871,48342,13,3
6872,48348,6,4
6873,48349,12,2
6874,48359,19,2
6875,48371,1,2
6876,48384,4,4
6877,48385,7,2
6878,48393,17,2
6879,48397,16,3
6880,48403,17,4
6881,48406,4,1
6882,48407,16,1
6883,48410,11,2
6884,48421,3,4
6885,48430,3,4
6886,48440,21,1
6887,48447,17,3
6888,48454,6,2
6889,48458,17,3
6890,48467,20,1
6891,48480,1,3
6892,48493,4,1
6893,48504,12,4
6894,48517,4,3
6895,48520,13,2
6896,48524,16,1
6897,48525,9,1
6898,48538,18,1
6899,48545,8,4
6900,48550,21,3
6901,48559,7,3
6902,48570,9,4
6903,48571,15,1
6904,48577,13,3
6905,48583,2,1
6906,48596,20,4
6907,48609,13,4
6908,48620,22,2
6909,48631,11,2
6910,48633,1,4
6911,48637,10,4
6912,48639,17,4
6913,48645,15,2
6914,48647,2,3
6915,48656,23,1
6916,48659,18,2
6917,48669,21,2
6918,48676,19,1
6919,48680,15,1
6920,48683,20,1
6921,48684,4,1
6922,48694,5,3
6923,48696,9,3
6924,48706,6,3
6925,48709,3,3
6926,48710,6,2
6927,48722,23,3
6928,48730,2,2
6929,48743,3,4
6930,48746,19,2
6931,48755,20,4
6932,48766,4,4
6933,48771,21,3
6934,48781,10,2
6935,48792,10,4
6936,48794,21,1
6937,48805,5,2
6938,48815,12,1
6939,48822,16,1
6940,48832,2,4
6941,48833,14,1
6942,48846,10,3
6943,48858,10,3
6944,48860,15,1
6945,48871,18,2
6946,48873,18,3
6947,48886,12,1
6948,48896,17,4
6949,48909,19,4
6950,48917,4,2
6951,48923,15,4
6952,48934,1,1
6953,48943,11,1
6954,48946,5,2
6955,48952,20,2
6956,48964,23,2
6957,48966,14,1
6958,48973,7,3
6959,48981,11,4
6960,48989,8,4
6961,48993,7,3
6962,49005,9,1
6963,49007,3,1
6964,49014,7,4
6965,49016,23,1
6966,49026,6,4
6967,49032,20,1
6968,49036,4,2
6969,49037,13,3
6970,49043,4,2
6971,49055,14,1
6972,49061,22,3
6973,49071,22,3
6974,49083,8,4
6975,49091,12,3
6976,49102,14,1
6977,49109,16,2
6978,49115,11,4
6979,49124,22,4
6980,49133,7,2
6981,49145,4,4
6982,49158,12,2
6983,49164,11,4
6984,49177,15,3
6985,49186,1,1
6986,49194,7,4
6987,49196,4,4
6988,49203,17,2
6989,49213,21,1
6990,49223,13,1
6991,49231,11,3
6992,49235,18,3
6993,49244,15,2
6994,49252,14,2
6995,49261,23,3
6996,49271,10,3
6997,49277,14,4
6998,49280,8,3
6999,49282,12,2
7000,49294,22,1
7001,49303,19,4
7002,49306,20,1
7003,49316,10,1
7004,49320,19,1
7005,49324,17,1
7006,49326,9,4
7007,49339,15,3
7008,49346,19,2
7009,49359,1,4
7010,49367,20,1
7011,49380,3,3
7012,49384,12,4
7013,49385,21,2
7014,49386,12,4
7015,49388,18,2
7016,49390,11,4
7017,49396,14,1
7018,49400,12,4
7019,49410,4,3
7020,49413,5,4
7021,49426,4,2
7022,49439,20,2
7023,49445,21,4
7024,49453,1,4
7025,49454,13,2
7026,49464,6,4
7027,49468,8,3
7028,49481,14,2
7029,49487,3,3
7030,49490,2,4
7031,49497,5,4
7032,49508,18,2
7033,49520,14,3
7034,49530,15,4
7035,49533,7,1
7036,49535,10,2
7037,49544,8,2
7038,49552,12,4
7039,49554,19,2
7040,49565,22,4
7041,49571,1,4
7042,49581,15,4
7043,49594,6,1
7044,49606,21,4
7045,49617,13,2
7046,49629,1,1
7047,49637,13,2
7048,49641,14,1
7049,49650,12,2
7050,49653,13,4
7051,49664,1,2
7052,49674,22,4
7053,49686,21,2
7054,49697,2,1
7055,49701,15,1
7056,49712,15,4
7057,49720,10,2
7058,49723,12,4
7059,49728,7,3
7060,49739,6,4
7061,49740,21,2
7062,49744,19,2
7063,49752,10,2
7064,49761,11,3
7065,49766,21,2
7066,49773,11,4
7067,49783,12,4
7068,49794,5,1
7069,49807,7,4
7070,49810,6,3
7071,49814,13,1
7072,49823,3,1
7073,49835,15,4
7074,49839,2,4
7075,49841,12,3
7076,49844,9,3
7077,49847,4,2
7078,49849,7,2
7079,49861,16,3
7080,49867,15,3
7081,49873,17,4
7082,49875,7,4
7083,49886,20,4
7084,49898,9,4
7085,49903,3,4
7086,49910,12,2
7087,49922,16,1
7088,49928,23,4
7089,49940,23,3
7090,49946,17,1
7091,49951,22,3
7092,49962,7,4
7093,49963,2,2
7094,49971,23,3
7095,49972,14,1
7096,49984,18,2
7097,49997,19,4
7098,50007,14,3
7099,50015,2,4
7100,50026,12,4
7101,50028,4,1
7102,50041,9,4
